-1.10698330e+01 -0
-1.08698335e+01 -0
-1.06698335e+01 -0
-1.04698330e+01 -0
-1.02698330e+01 -0
-1.00698332e+01 -0
-9.86983350e+00 -0
-9.66983320e+00 -0
-9.46983290e+00 -0
-9.26983310e+00 -0
-9.06983330e+00 -0
-8.86983300e+00 -0
-8.66983270e+00 -0
-8.46983290e+00 -0
-8.26983310e+00 -0
-8.06983330e+00 -0
-7.86983325e+00 -0
-7.66983295e+00 -0
-7.46983290e+00 -0
-7.26983310e+00 -0
-7.06983305e+00 -0
-6.86983300e+00 -0
-6.66983320e+00 -0
-6.46983315e+00 -0
-6.26983310e+00 -0
-6.06983305e+00 -0
-5.86983300e+00 -0
-5.66983320e+00 -0
-5.46983315e+00 -0
-5.26983310e+00 -0
-5.06983305e+00 -0
-4.86983300e+00 -0
-4.66983320e+00 -0
-4.46983315e+00 -0
-4.26983310e+00 -0
-4.06983305e+00 -0
-3.86983300e+00 -0
-3.66983320e+00 -0
-3.46983315e+00 -0
-3.26983310e+00 -0
-3.06983330e+00 -0
-2.86983300e+00 -0
-2.66983270e+00 -0
-2.46983290e+00 -0
-2.26983310e+00 -0
-2.06983330e+00 -0
-1.86983300e+00 -0
-1.66983270e+00 -0
-1.46983290e+00 -0
-1.26983310e+00 -0
-1.06983329e+00 -0
-8.69832990e-01 -0
-6.69832705e-01 -0.000203395
-4.69832895e-01 -4.13507e-05
-2.69833085e-01 -4.97565e-05
-6.98332770e-02 -5.98712e-05
1.30167008e-01 -7.2042e-05
3.30167295e-01 -8.66854e-05
5.30167105e-01 -0.000104306
7.30166915e-01 -0.000125506
9.30166710e-01 -0.000151015
1.13016700e+00 -0.000181705
1.33016730e+00 -0.00021863
1.53016710e+00 -0.000263054
1.73016690e+00 -0.000316499
1.93016670e+00 -0.000380789
2.13016700e+00 -0.000458127
2.33016730e+00 -0.000551155
2.53016710e+00 -0.000663042
2.73016690e+00 -0.000797606
2.93016670e+00 -0.000959412
3.13016700e+00 -0.00115395
3.33016730e+00 -0.00138783
3.53016710e+00 -0.00166892
3.73016690e+00 -0.00200667
