 -0.31168303E+01  0.54958117E+00
 -0.28817694E+01  0.50813353E+00
 -0.26467085E+01  0.46668601E+00
 -0.24116476E+01  0.42523837E+00
 -0.21765866E+01  0.38379085E+00
 -0.19415257E+01  0.34234321E+00
 -0.17064648E+01  0.30089569E+00
 -0.14714038E+01  0.25944805E+00
 -0.12363429E+01  0.21800053E+00
 -0.10012820E+01  0.17655289E+00
 -0.76622105E+00  0.13510537E+00
 -0.53116012E+00  0.93657732E-01
 -0.29609919E+00  0.52210093E-01
 -0.61038256E-01  0.10762572E-01
  0.17402267E+00 -0.30684948E-01
  0.40908360E+00 -0.72132587E-01
  0.64414454E+00 -0.11358011E+00
  0.87920547E+00 -0.15502763E+00
  0.11142664E+01 -0.19647527E+00
  0.13493276E+01 -0.23792291E+00
  0.15843883E+01 -0.27937043E+00
  0.18194489E+01 -0.32081795E+00
  0.20545101E+01 -0.36226559E+00
  0.22895713E+01 -0.40371323E+00
  0.25246320E+01 -0.44516075E+00
  0.27596927E+01 -0.48660827E+00
  0.29947538E+01 -0.52805591E+00
  0.32298150E+01 -0.56950355E+00
  0.34648757E+01 -0.61095107E+00
  0.36999364E+01 -0.65239859E+00
  0.39349976E+01 -0.69384623E+00
  0.41700587E+01 -0.73529387E+00
  0.44051194E+01 -0.77673173E+00
  0.46401801E+01 -0.81782407E+00
  0.48752413E+01 -0.85745162E+00
  0.51103024E+01 -0.89406127E+00
  0.53453631E+01 -0.92611885E+00
  0.55804238E+01 -0.95244652E+00
  0.58154855E+01 -0.97244287E+00
  0.60505462E+01 -0.98618650E+00
  0.62856069E+01 -0.99442297E+00
  0.65206676E+01 -0.99843460E+00
  0.67557282E+01 -0.99979359E+00
  0.69907899E+01 -0.99999827E+00
  0.72258506E+01 -0.10000000E+01
  0.74609113E+01 -0.10000000E+01
  0.76959729E+01 -0.10000000E+01
  0.79310336E+01 -0.10000000E+01
  0.81660938E+01 -0.10000000E+01
  0.84011555E+01 -0.10000000E+01
  0.86362152E+01 -0.10000000E+01
  0.88712769E+01 -0.10000000E+01
  0.91063385E+01 -0.10000000E+01
  0.93413982E+01 -0.10000000E+01
  0.95764599E+01 -0.10000000E+01
  0.98115215E+01 -0.10000000E+01
  0.10046581E+02 -0.10000000E+01
  0.10281643E+02 -0.10000000E+01
  0.10516703E+02 -0.10000000E+01
  0.10751764E+02 -0.10000000E+01
  0.10986826E+02 -0.10000000E+01
  0.11221886E+02 -0.10000000E+01
  0.11456947E+02 -0.10000000E+01
  0.11692009E+02 -0.10000000E+01
  0.11927069E+02 -0.10000000E+01
  0.12162130E+02 -0.10000000E+01
  0.12397190E+02 -0.10000000E+01
  0.12632252E+02 -0.10000000E+01
  0.12867313E+02 -0.10000000E+01
  0.13102373E+02 -0.10000000E+01
  0.13337435E+02 -0.10000000E+01
  0.13572495E+02 -0.10000000E+01
  0.13807556E+02 -0.10000000E+01
  0.14042618E+02 -0.10000000E+01
  0.14277678E+02 -0.10000000E+01
  0.14512739E+02 -0.10000000E+01
  0.14747801E+02 -0.10000000E+01
  0.14982861E+02 -0.10000000E+01
  0.15217922E+02 -0.10000000E+01
  0.15452982E+02 -0.10000000E+01
  0.15688044E+02 -0.10000000E+01
  0.15923105E+02 -0.10000000E+01
  0.16158165E+02 -0.10000000E+01
  0.16393227E+02 -0.10000000E+01
  0.16628286E+02 -0.10000000E+01
  0.16863348E+02 -0.10000000E+01
  0.17098410E+02 -0.10000000E+01
  0.17333469E+02 -0.10000000E+01
  0.17568531E+02 -0.10000000E+01
  0.17803593E+02 -0.10000000E+01
  0.18038652E+02 -0.10000000E+01
  0.18273714E+02 -0.10000000E+01
  0.18508776E+02 -0.10000000E+01
  0.18743835E+02 -0.10000000E+01
  0.18978897E+02 -0.10000000E+01
  0.19213957E+02 -0.10000000E+01
  0.19449018E+02 -0.10000000E+01
  0.19684080E+02 -0.10000000E+01
  0.19919140E+02 -0.10000000E+01
  0.20154202E+02 -0.10000000E+01
  0.20389261E+02 -0.10000000E+01
  0.20624323E+02 -0.10000000E+01
  0.20859385E+02 -0.10000000E+01
  0.21094444E+02 -0.10000000E+01
  0.21329506E+02 -0.10000000E+01
  0.21564568E+02 -0.10000000E+01
  0.21799627E+02 -0.10000000E+01
  0.22034689E+02 -0.10000000E+01
  0.22269751E+02 -0.10000000E+01
  0.22504810E+02 -0.10000000E+01
  0.22739872E+02 -0.10000000E+01
  0.22974932E+02 -0.10000000E+01
  0.23209993E+02 -0.10000000E+01
  0.23445055E+02 -0.10000000E+01
  0.23680115E+02 -0.10000000E+01
  0.23915176E+02 -0.10000000E+01
  0.24150236E+02 -0.10000000E+01
  0.24385298E+02 -0.10000000E+01
  0.24620359E+02 -0.10000000E+01
  0.24855419E+02 -0.10000000E+01
  0.25090481E+02 -0.10000000E+01
  0.25325542E+02 -0.10000000E+01
  0.25560602E+02 -0.10000000E+01
  0.25795664E+02 -0.10000000E+01
  0.26030725E+02 -0.10000000E+01
  0.26265785E+02 -0.10000000E+01
  0.26500847E+02 -0.10000000E+01
  0.26735907E+02 -0.10000000E+01
  0.26970968E+02 -0.10000000E+01
  0.27206030E+02 -0.10000000E+01
  0.27441090E+02 -0.10000000E+01
  0.27676151E+02 -0.10000000E+01
  0.27911211E+02 -0.10000000E+01
  0.28146273E+02 -0.10000000E+01
  0.28381334E+02 -0.10000000E+01
  0.28616394E+02 -0.10000000E+01
  0.28851456E+02 -0.10000000E+01
  0.29086515E+02 -0.10000000E+01
  0.29321577E+02 -0.10000000E+01
  0.29556639E+02 -0.10000000E+01
