  0.41872364E+00 -0.37268501E-05 -0.16862465E-04 -0.79274132E-05 -0.22341394E-04
  0.83744729E+00 -0.95497853E-05 -0.43208853E-04 -0.20313426E-04 -0.57248213E-04
  0.12561710E+01 -0.17101227E-04 -0.77376018E-04 -0.36376157E-04 -0.10251693E-03
  0.16748946E+01 -0.25850357E-04 -0.11696223E-03 -0.54986504E-04 -0.15496544E-03
  0.20936182E+01 -0.35157827E-04 -0.15907471E-03 -0.74784497E-04 -0.21076105E-03
  0.25123420E+01 -0.44550081E-04 -0.20157080E-03 -0.94762836E-04 -0.26706490E-03
  0.29310656E+01 -0.53706201E-04 -0.24299847E-03 -0.11423889E-03 -0.32195321E-03
  0.33497891E+01 -0.62587140E-04 -0.28318109E-03 -0.13312961E-03 -0.37519188E-03
  0.37685127E+01 -0.71499417E-04 -0.32350546E-03 -0.15208698E-03 -0.42861840E-03
  0.41872363E+01 -0.80949270E-04 -0.36626216E-03 -0.17218785E-03 -0.48526755E-03
  0.46059599E+01 -0.91709851E-04 -0.41494938E-03 -0.19507676E-03 -0.54977415E-03
  0.50246840E+01 -0.10491112E-03 -0.47467966E-03 -0.22315729E-03 -0.62891195E-03
  0.54434075E+01 -0.12177233E-03 -0.55096974E-03 -0.25902290E-03 -0.72999008E-03
  0.58621311E+01 -0.14372733E-03 -0.65030705E-03 -0.30572357E-03 -0.86160394E-03
  0.62808547E+01 -0.17254990E-03 -0.78071735E-03 -0.36703228E-03 -0.10343869E-02
  0.66995783E+01 -0.21040320E-03 -0.95198798E-03 -0.44755035E-03 -0.12613066E-02
  0.71183019E+01 -0.25999916E-03 -0.11763893E-02 -0.55304629E-03 -0.15586200E-02
  0.75370255E+01 -0.32478501E-03 -0.14695186E-02 -0.69085282E-03 -0.19469926E-02
  0.79557490E+01 -0.40928475E-03 -0.18518452E-02 -0.87059289E-03 -0.24535442E-02
  0.83744726E+01 -0.51915849E-03 -0.23489788E-02 -0.11043062E-02 -0.31122055E-02
  0.87931967E+01 -0.66161784E-03 -0.29935488E-02 -0.14073326E-02 -0.39662085E-02
  0.92119198E+01 -0.84551907E-03 -0.38256261E-02 -0.17985104E-02 -0.50686435E-02
  0.96306438E+01 -0.10818214E-02 -0.48947968E-02 -0.23011509E-02 -0.64852075E-02
  0.10049368E+02 -0.13839070E-02 -0.62616104E-02 -0.29437197E-02 -0.82961237E-02
  0.10468091E+02 -0.17679376E-02 -0.79991901E-02 -0.37605942E-02 -0.10598277E-01
  0.10886815E+02 -0.22537503E-02 -0.10197294E-01 -0.47939704E-02 -0.13510584E-01
  0.11305538E+02 -0.28657087E-02 -0.12966153E-01 -0.60956720E-02 -0.17179098E-01
  0.11724262E+02 -0.36339872E-02 -0.16442297E-01 -0.77298833E-02 -0.21784706E-01
  0.12142985E+02 -0.45966227E-02 -0.20797828E-01 -0.97775133E-02 -0.27555428E-01
  0.12561709E+02 -0.58017471E-02 -0.26250521E-01 -0.12340943E-01 -0.34779802E-01
  0.12980433E+02 -0.73107551E-02 -0.33078160E-01 -0.15550766E-01 -0.43825872E-01
  0.13399157E+02 -0.92019830E-02 -0.41635189E-01 -0.19573612E-01 -0.55163238E-01
  0.13817881E+02 -0.11575801E-01 -0.52375741E-01 -0.24622981E-01 -0.69393598E-01
  0.14236604E+02 -0.14560650E-01 -0.65880954E-01 -0.30972077E-01 -0.87286904E-01
  0.14655328E+02 -0.18320438E-01 -0.82892448E-01 -0.38969550E-01 -0.10982575E+00
  0.15074051E+02 -0.23064043E-01 -0.10435531E+00 -0.49059711E-01 -0.13826230E+00
  0.15492775E+02 -0.29057840E-01 -0.13147478E+00 -0.61809167E-01 -0.17419338E+00
  0.15911498E+02 -0.36641423E-01 -0.16578737E+00 -0.77940263E-01 -0.21965477E+00
  0.16330221E+02 -0.46248861E-01 -0.20925708E+00 -0.98376326E-01 -0.27724859E+00
  0.16748945E+02 -0.58435921E-01 -0.26439852E+00 -0.12429952E+00 -0.35030651E+00
  0.17167669E+02 -0.73915601E-01 -0.33443770E+00 -0.15722647E+00 -0.44310275E+00
