  0.11538462E+00 -0.99436281E-08 -0.66425647E-08 -0.40438222E-10 -0.57568894E-07 -0.35046460E-09  0.59604645E-07  0.20469008E-01  0.40937841E-01
  0.23076923E+00 -0.29741221E-07 -0.19930571E-07 -0.30927139E-09 -0.11516273E-06 -0.23298872E-08  0.59604645E-07  0.20469006E-01  0.40937841E-01
  0.34615386E+00 -0.59010546E-07 -0.39671530E-07 -0.99349706E-09 -0.17108832E-06 -0.59299556E-08  0.59604645E-07  0.20469002E-01  0.40937841E-01
  0.46153846E+00 -0.12327149E-06 -0.78765069E-07  0.10247770E-07 -0.33881068E-06  0.97424312E-07  0.59604645E-07  0.20468993E-01  0.40937845E-01
  0.57692307E+00 -0.21956407E-06 -0.13566815E-06  0.32123697E-07 -0.49315997E-06  0.18959138E-06  0.59604645E-07  0.20468980E-01  0.40937852E-01
  0.69230771E+00 -0.34527619E-06 -0.20944080E-06  0.62230029E-07 -0.63936301E-06  0.26092150E-06  0.00000000E+00  0.20468961E-01  0.40937863E-01
  0.80769229E+00 -0.48471333E-06 -0.29096321E-06  0.96537029E-07 -0.70652754E-06  0.29732732E-06  0.00000000E+00  0.20468941E-01  0.40937874E-01
  0.92307693E+00 -0.63289264E-06 -0.37814297E-06  0.13135636E-06 -0.75555789E-06  0.30176753E-06  0.00000000E+00  0.20468919E-01  0.40937886E-01
  0.10384616E+01 -0.78375859E-06 -0.46830783E-06  0.16259369E-06 -0.78142881E-06  0.27072358E-06  0.00000000E+00  0.20468898E-01  0.40937893E-01
  0.11538461E+01 -0.93232126E-06 -0.55936562E-06  0.18654568E-06 -0.78916753E-06  0.20758385E-06  0.00000000E+00  0.20468878E-01  0.40937897E-01
  0.12692307E+01 -0.10738352E-05 -0.64921630E-06  0.20002125E-06 -0.77870607E-06  0.11678833E-06  0.00000000E+00  0.20468859E-01  0.40937893E-01
