  0.33333334E+00 -0.29300345E-07 -0.19565547E-07 -0.95952399E-10 -0.58696642E-07 -0.28785718E-09  0.59604645E-07  0.60082313E-01  0.12016451E+00
  0.66666669E+00 -0.84711061E-07 -0.57090197E-07 -0.18484800E-08 -0.11257394E-06 -0.52575828E-08  0.59604645E-07  0.60082305E-01  0.12016451E+00
  0.10000000E+01 -0.16060045E-06 -0.10933703E-06 -0.68102017E-08 -0.15674050E-06 -0.14885165E-07  0.59604645E-07  0.60082298E-01  0.12016451E+00
  0.13333334E+01 -0.24984018E-06 -0.17311717E-06 -0.19671145E-07 -0.19134040E-06 -0.38582826E-07  0.00000000E+00  0.60082290E-01  0.12016451E+00
  0.16666667E+01 -0.32797902E-06 -0.23212708E-06 -0.40423174E-07 -0.17702972E-06 -0.62256092E-07  0.00000000E+00  0.60082283E-01  0.12016450E+00
  0.20000000E+01 -0.42271336E-06 -0.29914852E-06 -0.52018905E-07 -0.20106434E-06 -0.34787185E-07  0.00000000E+00  0.60082272E-01  0.12016450E+00
  0.23333335E+01 -0.52766313E-06 -0.37096862E-06 -0.57579577E-07 -0.21546026E-06 -0.16682018E-07  0.00000000E+00  0.60082261E-01  0.12016450E+00
  0.26666667E+01 -0.63644859E-06 -0.44437445E-06 -0.60226242E-07 -0.22021746E-06 -0.79399864E-08  0.00000000E+00  0.60082249E-01  0.12016451E+00
  0.30000000E+01 -0.74450793E-06 -0.51780358E-06 -0.64394790E-07 -0.22028735E-06 -0.12505637E-07  0.00000000E+00  0.60082238E-01  0.12016451E+00
  0.33333335E+01 -0.83982980E-06 -0.58480617E-06 -0.74758930E-07 -0.20100779E-06 -0.31092419E-07  0.00000000E+00  0.60082227E-01  0.12016451E+00
  0.36666667E+01 -0.91528580E-06 -0.64219336E-06 -0.96008534E-07 -0.17216156E-06 -0.63748821E-07  0.00000000E+00  0.60082220E-01  0.12016451E+00
  0.40000000E+01 -0.96762528E-06 -0.68836061E-06 -0.12983142E-06 -0.13850183E-06 -0.10146864E-06  0.00000000E+00  0.60082216E-01  0.12016450E+00
  0.43333335E+01 -0.99265571E-06 -0.72002490E-06 -0.17476313E-06 -0.94992799E-07 -0.13479510E-06  0.00000000E+00  0.60082220E-01  0.12016449E+00
  0.46666670E+01 -0.99600902E-06 -0.74042305E-06 -0.22925119E-06 -0.61194513E-07 -0.16346416E-06  0.00000000E+00  0.60082227E-01  0.12016448E+00
  0.50000000E+01 -0.98542648E-06 -0.75272430E-06 -0.28731995E-06 -0.36903849E-07 -0.17420626E-06  0.00000000E+00  0.60082234E-01  0.12016448E+00
  0.53333335E+01 -0.96562007E-06 -0.75848629E-06 -0.34421862E-06 -0.17286036E-07 -0.17069604E-06  0.00000000E+00  0.60082242E-01  0.12016447E+00
  0.56666670E+01 -0.94056116E-06 -0.75929040E-06 -0.39674890E-06 -0.24123670E-08 -0.15759085E-06  0.00000000E+00  0.60082249E-01  0.12016447E+00
  0.60000000E+01 -0.98919668E-06 -0.79361484E-06 -0.40245126E-06 -0.10297332E-06 -0.17107114E-07  0.00000000E+00  0.60082246E-01  0.12016448E+00
  0.63333335E+01 -0.11087241E-05 -0.86154955E-06 -0.36720061E-06 -0.20380406E-06  0.10575194E-06  0.00000000E+00  0.60082227E-01  0.12016451E+00
  0.66666670E+01 -0.12806669E-05 -0.95685209E-06 -0.30922257E-06 -0.28590773E-06  0.17393408E-06 -0.11920929E-06  0.60082201E-01  0.12016455E+00
  0.70000000E+01 -0.14264813E-05 -0.10341962E-05 -0.24962614E-06 -0.23203218E-06  0.17878928E-06 -0.11920929E-06  0.60082179E-01  0.12016459E+00
  0.73333335E+01 -0.15294534E-05 -0.10889917E-05 -0.20806836E-06 -0.16438628E-06  0.12467335E-06 -0.11920929E-06  0.60082160E-01  0.12016462E+00
  0.76666670E+01 -0.15701517E-05 -0.11133179E-05 -0.19965042E-06 -0.72978757E-07  0.25253824E-07 -0.11920929E-06  0.60082152E-01  0.12016463E+00
  0.80000000E+01 -0.15407694E-05 -0.11040079E-05 -0.23048474E-06  0.27930110E-07 -0.92503008E-07 -0.11920929E-06  0.60082160E-01  0.12016461E+00
  0.83333340E+01 -0.14498044E-05 -0.10642065E-05 -0.29301066E-06  0.11940415E-06 -0.18757778E-06 -0.11920929E-06  0.60082179E-01  0.12016458E+00
  0.86666670E+01 -0.13132541E-05 -0.10002357E-05 -0.37419881E-06  0.19191243E-06 -0.24356439E-06 -0.11920929E-06  0.60082205E-01  0.12016454E+00
  0.90000000E+01 -0.11532245E-05 -0.91993013E-06 -0.45334156E-06  0.24091656E-06 -0.23742821E-06  0.00000000E+00  0.60082234E-01  0.12016451E+00
  0.93333340E+01 -0.10513472E-05 -0.87022602E-06 -0.50798360E-06  0.14911231E-06 -0.16392606E-06  0.00000000E+00  0.60082253E-01  0.12016451E+00
  0.96666670E+01 -0.10157361E-05 -0.85428059E-06 -0.53136955E-06  0.47836256E-07 -0.70157796E-07  0.00000000E+00  0.60082261E-01  0.12016452E+00
  0.10000000E+02 -0.10479168E-05 -0.87888014E-06 -0.54080687E-06 -0.73798695E-07 -0.28311989E-07  0.00000000E+00  0.60082257E-01  0.12016454E+00
  0.10333334E+02 -0.11409452E-05 -0.94082986E-06 -0.54059927E-06 -0.18584923E-06  0.62278160E-09  0.00000000E+00  0.60082246E-01  0.12016456E+00
  0.10666667E+02 -0.12843607E-05 -0.10370478E-05 -0.54242190E-06 -0.28865387E-06 -0.54679243E-08 -0.11920929E-06  0.60082231E-01  0.12016457E+00
  0.11000000E+02 -0.14125837E-05 -0.11269181E-05 -0.55558661E-06 -0.26961064E-06 -0.39494186E-07 -0.11920929E-06  0.60082216E-01  0.12016457E+00
  0.11333334E+02 -0.15151036E-05 -0.12056513E-05 -0.58674692E-06 -0.23619990E-06 -0.93480942E-07 -0.11920929E-06  0.60082208E-01  0.12016455E+00
  0.11666667E+02 -0.15875635E-05 -0.12699699E-05 -0.63478251E-06 -0.19295567E-06 -0.14410682E-06 -0.11920929E-06  0.60082205E-01  0.12016453E+00
  0.12000000E+02 -0.16309257E-05 -0.13181340E-05 -0.69255071E-06 -0.14449240E-06 -0.17330457E-06 -0.11920929E-06  0.60082205E-01  0.12016451E+00
  0.12333334E+02 -0.16470489E-05 -0.13483752E-05 -0.75102810E-06 -0.90723745E-07 -0.17543216E-06 -0.11920929E-06  0.60082208E-01  0.12016449E+00
  0.12666667E+02 -0.16375213E-05 -0.13606426E-05 -0.80688517E-06 -0.36802188E-07 -0.16757116E-06 -0.11920929E-06  0.60082216E-01  0.12016448E+00
  0.13000000E+02 -0.16455688E-05 -0.13757636E-05 -0.83615345E-06 -0.45363201E-07 -0.87804899E-07 -0.11920929E-06  0.60082220E-01  0.12016448E+00
  0.13333334E+02 -0.16784393E-05 -0.13969234E-05 -0.83389153E-06 -0.63479327E-07  0.67857480E-08 -0.23841858E-06  0.60082216E-01  0.12016448E+00
  0.13666667E+02 -0.16730403E-05 -0.13834261E-05 -0.80419767E-06  0.40491848E-07  0.89081638E-07 -0.23841858E-06  0.60082212E-01  0.12016450E+00
  0.14000000E+02 -0.15907571E-05 -0.13177139E-05 -0.77162758E-06  0.19713660E-06  0.97710256E-07 -0.11920929E-06  0.60082220E-01  0.12016451E+00
