  0.33333334E+00 -0.29300345E-07 -0.25235840E-06 -0.85989470E-07 -0.23439759E-06
  0.66666669E+00 -0.84711061E-07 -0.72960057E-06 -0.24860660E-06 -0.67767354E-06
  0.10000000E+01 -0.16060045E-06 -0.13832217E-05 -0.47132369E-06 -0.12847753E-05
  0.13333334E+01 -0.24984018E-06 -0.21518269E-05 -0.73322087E-06 -0.19986774E-05
  0.16666667E+01 -0.32797902E-06 -0.28248221E-05 -0.96253950E-06 -0.26237744E-05
  0.20000000E+01 -0.42271336E-06 -0.36407514E-05 -0.12405620E-05 -0.33816323E-05
  0.23333335E+01 -0.52766313E-06 -0.45446641E-05 -0.15485643E-05 -0.42212118E-05
  0.26666667E+01 -0.63644859E-06 -0.54816132E-05 -0.18678236E-05 -0.50914764E-05
  0.30000000E+01 -0.74450793E-06 -0.64123078E-05 -0.21849517E-05 -0.59559320E-05
  0.33333335E+01 -0.83982980E-06 -0.72332973E-05 -0.24646986E-05 -0.67184901E-05
  0.36666667E+01 -0.91528580E-06 -0.78831863E-05 -0.26861437E-05 -0.73221249E-05
  0.40000000E+01 -0.96762528E-06 -0.83339764E-05 -0.28397476E-05 -0.77408313E-05
  0.43333335E+01 -0.99265571E-06 -0.85495585E-05 -0.29132059E-05 -0.79410702E-05
  0.46666670E+01 -0.99600902E-06 -0.85784404E-05 -0.29230468E-05 -0.79678966E-05
  0.50000000E+01 -0.98542648E-06 -0.84872945E-05 -0.28919897E-05 -0.78832381E-05
  0.53333335E+01 -0.96562007E-06 -0.83167060E-05 -0.28338627E-05 -0.77247905E-05
  0.56666670E+01 -0.94056116E-06 -0.81008775E-05 -0.27603207E-05 -0.75243233E-05
  0.60000000E+01 -0.98919668E-06 -0.85197662E-05 -0.29030543E-05 -0.79133988E-05
  0.63333335E+01 -0.11087241E-05 -0.95492333E-05 -0.32538385E-05 -0.88695970E-05
  0.66666670E+01 -0.12806669E-05 -0.11030145E-04 -0.37584493E-05 -0.10245109E-04
  0.70000000E+01 -0.14264813E-05 -0.12286017E-04 -0.41863796E-05 -0.11411598E-04
  0.73333335E+01 -0.15294534E-05 -0.13172897E-04 -0.44885778E-05 -0.12235357E-04
  0.76666670E+01 -0.15701517E-05 -0.13523423E-04 -0.46080177E-05 -0.12560936E-04
  0.80000000E+01 -0.15407694E-05 -0.13270360E-04 -0.45217876E-05 -0.12325883E-04
  0.83333340E+01 -0.14498044E-05 -0.12486895E-04 -0.42548272E-05 -0.11598179E-04
  0.86666670E+01 -0.13132541E-05 -0.11310813E-04 -0.38540848E-05 -0.10505801E-04
  0.90000000E+01 -0.11532245E-05 -0.99325080E-05 -0.33844365E-05 -0.92255923E-05
  0.93333340E+01 -0.10513472E-05 -0.90550575E-05 -0.30854512E-05 -0.84105923E-05
  0.96666670E+01 -0.10157361E-05 -0.87483459E-05 -0.29809412E-05 -0.81257094E-05
  0.10000000E+02 -0.10479168E-05 -0.90255126E-05 -0.30753838E-05 -0.83831501E-05
  0.10333334E+02 -0.11409452E-05 -0.98267483E-05 -0.33483998E-05 -0.91273605E-05
  0.10666667E+02 -0.12843607E-05 -0.11061959E-04 -0.37692896E-05 -0.10274659E-04
  0.11000000E+02 -0.14125837E-05 -0.12166321E-04 -0.41455937E-05 -0.11300421E-04
  0.11333334E+02 -0.15151036E-05 -0.13049304E-04 -0.44464646E-05 -0.12120561E-04
  0.11666667E+02 -0.15875635E-05 -0.13673388E-04 -0.46591172E-05 -0.12700228E-04
  0.12000000E+02 -0.16309257E-05 -0.14046859E-04 -0.47863746E-05 -0.13047118E-04
  0.12333334E+02 -0.16470489E-05 -0.14185724E-04 -0.48336924E-05 -0.13176101E-04
  0.12666667E+02 -0.16375213E-05 -0.14103666E-04 -0.48057314E-05 -0.13099881E-04
  0.13000000E+02 -0.16455688E-05 -0.14172977E-04 -0.48293487E-05 -0.13164260E-04
  0.13333334E+02 -0.16784393E-05 -0.14456085E-04 -0.49258156E-05 -0.13427218E-04
  0.13666667E+02 -0.16730403E-05 -0.14409584E-04 -0.49099708E-05 -0.13384027E-04
  0.14000000E+02 -0.15907571E-05 -0.13700894E-04 -0.46684895E-05 -0.12725775E-04
  0.14333334E+02 -0.14926809E-05 -0.12856182E-04 -0.43806594E-05 -0.11941183E-04
  0.14666667E+02 -0.13833537E-05 -0.11914568E-04 -0.40598106E-05 -0.11066586E-04
  0.15000000E+02 -0.12696281E-05 -0.10935070E-04 -0.37260531E-05 -0.10156801E-04
  0.15333334E+02 -0.11559767E-05 -0.99562121E-05 -0.33925137E-05 -0.92476103E-05
  0.15666667E+02 -0.11015624E-05 -0.94875513E-05 -0.32328205E-05 -0.88123043E-05
  0.16000000E+02 -0.11108534E-05 -0.95675732E-05 -0.32600876E-05 -0.88866318E-05
  0.16333334E+02 -0.11663356E-05 -0.10045431E-04 -0.34229145E-05 -0.93304789E-05
  0.16666668E+02 -0.11754775E-05 -0.10124169E-04 -0.34497436E-05 -0.94036122E-05
  0.17000000E+02 -0.11208276E-05 -0.96534795E-05 -0.32893595E-05 -0.89664236E-05
  0.17333334E+02 -0.10062114E-05 -0.86663113E-05 -0.29529886E-05 -0.80495138E-05
  0.17666668E+02 -0.84873773E-06 -0.73100196E-05 -0.24908411E-05 -0.67897522E-05
  0.18000000E+02 -0.67233589E-06 -0.57907037E-05 -0.19731442E-05 -0.53785684E-05
  0.18333334E+02 -0.50799258E-06 -0.43752452E-05 -0.14908361E-05 -0.40638511E-05
  0.18666668E+02 -0.38424932E-06 -0.33094677E-05 -0.11276793E-05 -0.30739268E-05
  0.19000000E+02 -0.30914734E-06 -0.26626283E-05 -0.90727309E-06 -0.24731241E-05
  0.19333334E+02 -0.27362279E-06 -0.23566620E-05 -0.80301709E-06 -0.21889341E-05
  0.19666668E+02 -0.25863170E-06 -0.22275467E-05 -0.75902182E-06 -0.20690079E-05
  0.20000000E+02 -0.22517487E-06 -0.19393892E-05 -0.66083408E-06 -0.18013593E-05
  0.20333334E+02 -0.26567804E-06 -0.22882355E-05 -0.77970117E-06 -0.21253775E-05
  0.20666668E+02 -0.33006791E-06 -0.28428133E-05 -0.96866995E-06 -0.26404850E-05
  0.21000000E+02 -0.43196042E-06 -0.37203945E-05 -0.12677000E-05 -0.34556072E-05
