  0.82020569E+01 -0.47298305E-03 -0.52834296E-03 -0.63906278E-03 -0.28176655E-03 -0.35170099E-03 -0.83327293E-04  0.41341338E-01  0.82688235E-01
  0.84237337E+01 -0.53586927E-03 -0.59990794E-03 -0.72798535E-03 -0.32283421E-03 -0.40113542E-03 -0.94413757E-04  0.41344400E-01  0.82694851E-01
  0.86454115E+01 -0.60813548E-03 -0.68185915E-03 -0.82930655E-03 -0.36968713E-03 -0.45706649E-03 -0.10704994E-03  0.41347820E-01  0.82702242E-01
  0.88670883E+01 -0.69116702E-03 -0.77565538E-03 -0.94463211E-03 -0.42312063E-03 -0.52024104E-03 -0.12171268E-03  0.41351624E-01  0.82710490E-01
  0.90887661E+01 -0.78648201E-03 -0.88289997E-03 -0.10757359E-02 -0.48378712E-03 -0.59141760E-03 -0.13852119E-03  0.41355837E-01  0.82719691E-01
  0.93104429E+01 -0.89572609E-03 -0.10053570E-02 -0.12246189E-02 -0.55241137E-03 -0.67162042E-03 -0.15783310E-03  0.41360505E-01  0.82729951E-01
  0.95321198E+01 -0.10207017E-02 -0.11449767E-02 -0.13935267E-02 -0.62983338E-03 -0.76195376E-03 -0.17988682E-03  0.41365679E-01  0.82741387E-01
  0.97537975E+01 -0.11634340E-02 -0.13039403E-02 -0.15849529E-02 -0.71709487E-03 -0.86353626E-03 -0.20503998E-03  0.41371416E-01  0.82754128E-01
  0.99754744E+01 -0.13261489E-02 -0.14846629E-02 -0.18016909E-02 -0.81525091E-03 -0.97771862E-03 -0.23365021E-03  0.41377783E-01  0.82768336E-01
  0.10197152E+02 -0.15113386E-02 -0.16898419E-02 -0.20468482E-02 -0.92557562E-03 -0.11059201E-02 -0.26643276E-03  0.41384853E-01  0.82784213E-01
  0.10418829E+02 -0.17216875E-02 -0.19224272E-02 -0.23239066E-02 -0.10492075E-02 -0.12498287E-02 -0.30350685E-03  0.41392721E-01  0.82801998E-01
  0.10640507E+02 -0.19601882E-02 -0.21857277E-02 -0.26368068E-02 -0.11877655E-02 -0.14115124E-02 -0.34558773E-03  0.41401498E-01  0.82821958E-01
  0.10862184E+02 -0.22302261E-02 -0.24834585E-02 -0.29899236E-02 -0.13430821E-02 -0.15929322E-02 -0.39315224E-03  0.41411307E-01  0.82844429E-01
  0.11083860E+02 -0.25355127E-02 -0.28197570E-02 -0.33882454E-02 -0.15170634E-02 -0.17968550E-02 -0.44691563E-03  0.41422296E-01  0.82869776E-01
  0.11305538E+02 -0.28801898E-02 -0.31992653E-02 -0.38374164E-02 -0.17119866E-02 -0.20262387E-02 -0.50771236E-03  0.41434646E-01  0.82898408E-01
  0.11527215E+02 -0.32688987E-02 -0.36271936E-02 -0.43437835E-02 -0.19304119E-02 -0.22842537E-02 -0.57625771E-03  0.41448560E-01  0.82930818E-01
  0.11748893E+02 -0.37068445E-02 -0.41094157E-02 -0.49145580E-02 -0.21753337E-02 -0.25747993E-02 -0.65350533E-03  0.41464277E-01  0.82967550E-01
  0.11970570E+02 -0.41998718E-02 -0.46525574E-02 -0.55579282E-02 -0.24501476E-02 -0.29022850E-02 -0.74040890E-03  0.41482080E-01  0.83009206E-01
  0.12192246E+02 -0.47546271E-02 -0.52641481E-02 -0.62831896E-02 -0.27589253E-02 -0.32717003E-02 -0.83827972E-03  0.41502289E-01  0.83056442E-01
  0.12413924E+02 -0.53786533E-02 -0.59527294E-02 -0.71008811E-02 -0.31062332E-02 -0.36886577E-02 -0.94830990E-03  0.41525271E-01  0.83109990E-01
  0.12635601E+02 -0.60805930E-02 -0.67280331E-02 -0.80229137E-02 -0.34974436E-02 -0.41593481E-02 -0.10720491E-02  0.41551419E-01  0.83170690E-01
  0.12857279E+02 -0.68702474E-02 -0.76011117E-02 -0.90628397E-02 -0.39385138E-02 -0.46911729E-02 -0.12112856E-02  0.41581191E-01  0.83239444E-01
  0.13078956E+02 -0.77588893E-02 -0.85845776E-02 -0.10235954E-01 -0.44364766E-02 -0.52919923E-02 -0.13680458E-02  0.41615084E-01  0.83317272E-01
  0.13300632E+02 -0.87594092E-02 -0.96927891E-02 -0.11559550E-01 -0.49992111E-02 -0.59708217E-02 -0.15444756E-02  0.41653641E-01  0.83405331E-01
  0.13522310E+02 -0.98865274E-02 -0.10942093E-01 -0.13053223E-01 -0.56356890E-02 -0.67380578E-02 -0.17431974E-02  0.41697476E-01  0.83504878E-01
  0.13743987E+02 -0.11157095E-01 -0.12351095E-01 -0.14739092E-01 -0.63560954E-02 -0.76050619E-02 -0.19671917E-02  0.41747250E-01  0.83617359E-01
  0.13965665E+02 -0.12590321E-01 -0.13940941E-01 -0.16642179E-01 -0.71718963E-02 -0.85849436E-02 -0.22199154E-02  0.41803706E-01  0.83744369E-01
  0.14187342E+02 -0.14208126E-01 -0.15735650E-01 -0.18790700E-01 -0.80960477E-02 -0.96921120E-02 -0.25051832E-02  0.41867662E-01  0.83887719E-01
  0.14409019E+02 -0.16035412E-01 -0.17762458E-01 -0.21216551E-01 -0.91430545E-02 -0.10943168E-01 -0.28274059E-02  0.41940026E-01  0.84049419E-01
  0.14630696E+02 -0.18100481E-01 -0.20052232E-01 -0.23955733E-01 -0.10329317E-01 -0.12356624E-01 -0.31914711E-02  0.42021826E-01  0.84231712E-01
  0.14852373E+02 -0.20435490E-01 -0.22639956E-01 -0.27048891E-01 -0.11673386E-01 -0.13953435E-01 -0.36032200E-02  0.42114206E-01  0.84437087E-01
  0.15074051E+02 -0.23076832E-01 -0.25565183E-01 -0.30541884E-01 -0.13195884E-01 -0.15757110E-01 -0.40689707E-02  0.42218462E-01  0.84668316E-01
  0.15295728E+02 -0.26065785E-01 -0.28872667E-01 -0.34486432E-01 -0.14920272E-01 -0.17794104E-01 -0.45959949E-02  0.42336058E-01  0.84928453E-01
  0.15517405E+02 -0.29449150E-01 -0.32613046E-01 -0.38940839E-01 -0.16873099E-01 -0.20094117E-01 -0.51925182E-02  0.42468645E-01  0.85220858E-01
  0.15739082E+02 -0.33279993E-01 -0.36843594E-01 -0.43970793E-01 -0.19084267E-01 -0.22690449E-01 -0.58680773E-02  0.42618074E-01  0.85549191E-01
  0.15960759E+02 -0.37618406E-01 -0.41629016E-01 -0.49650237E-01 -0.21587348E-01 -0.25620336E-01 -0.66330433E-02  0.42786438E-01  0.85917398E-01
  0.16182436E+02 -0.42532615E-01 -0.47042515E-01 -0.56062315E-01 -0.24420641E-01 -0.28925290E-01 -0.74994564E-02  0.42976074E-01  0.86329676E-01
  0.16404114E+02 -0.48100218E-01 -0.53166918E-01 -0.63300319E-01 -0.27627580E-01 -0.32651085E-01 -0.84812641E-02  0.43189544E-01  0.86790383E-01
  0.16625792E+02 -0.54409429E-01 -0.60095865E-01 -0.71468733E-01 -0.31256925E-01 -0.36848243E-01 -0.95937252E-02  0.43429650E-01  0.87303914E-01
  0.16847467E+02 -0.61560668E-01 -0.67935221E-01 -0.80684327E-01 -0.35363831E-01 -0.41572116E-01 -0.10854721E-01  0.43699399E-01  0.87874450E-01
  0.17069145E+02 -0.69668390E-01 -0.76804601E-01 -0.91077022E-01 -0.40010344E-01 -0.46882123E-01 -0.12284279E-01  0.44001911E-01  0.88505663E-01
  0.17290823E+02 -0.78863114E-01 -0.86839005E-01 -0.10279079E+00 -0.45265842E-01 -0.52841548E-01 -0.13905525E-01  0.44340301E-01  0.89200228E-01
  0.17512501E+02 -0.89293733E-01 -0.98190516E-01 -0.11598409E+00 -0.51207379E-01 -0.59515838E-01 -0.15744805E-01  0.44717457E-01  0.89959212E-01
  0.17734177E+02 -0.10112982E+00 -0.11102988E+00 -0.13082999E+00 -0.57919197E-01 -0.66970795E-01 -0.17831802E-01  0.45135718E-01  0.90781219E-01
  0.17955854E+02 -0.11456434E+00 -0.12554806E+00 -0.14751551E+00 -0.65492474E-01 -0.75269453E-01 -0.20200729E-01  0.45596376E-01  0.91661356E-01
  0.18177532E+02 -0.12981585E+00 -0.14195724E+00 -0.16624004E+00 -0.74022807E-01 -0.84467553E-01 -0.22889972E-01  0.46099000E-01  0.92590004E-01
  0.18399208E+02 -0.14713036E+00 -0.16049105E+00 -0.18721244E+00 -0.83607189E-01 -0.94607852E-01 -0.25942922E-01  0.46640500E-01  0.93551472E-01
  0.18620886E+02 -0.16678226E+00 -0.18140370E+00 -0.21064655E+00 -0.94338283E-01 -0.10571281E+00 -0.29408097E-01  0.47213946E-01  0.94522744E-01
  0.18842564E+02 -0.18907312E+00 -0.20496702E+00 -0.23675483E+00 -0.10629565E+00 -0.11777611E+00 -0.33338547E-01  0.47807209E-01  0.95472597E-01
  0.19064240E+02 -0.21432744E+00 -0.23146498E+00 -0.26574007E+00 -0.11953402E+00 -0.13075419E+00 -0.37791610E-01  0.48401605E-01  0.96361414E-01
  0.19285917E+02 -0.24288425E+00 -0.26118463E+00 -0.29778540E+00 -0.13406718E+00 -0.14455850E+00 -0.42826891E-01  0.48970923E-01  0.97142085E-01
  0.19507595E+02 -0.27508298E+00 -0.29440302E+00 -0.33304310E+00 -0.14985026E+00 -0.15904967E+00 -0.48504472E-01  0.49481269E-01  0.97762488E-01
  0.19729273E+02 -0.31124333E+00 -0.33136991E+00 -0.37162307E+00 -0.16676004E+00 -0.17403673E+00 -0.54880500E-01  0.49892548E-01  0.98169297E-01
  0.19950949E+02 -0.35163939E+00 -0.37228703E+00 -0.41358232E+00 -0.18457973E+00 -0.18928091E+00 -0.62003374E-01  0.50161913E-01  0.98313048E-01
  0.20172626E+02 -0.39647043E+00 -0.41728574E+00 -0.45891640E+00 -0.20299207E+00 -0.20450483E+00 -0.69908381E-01  0.50249211E-01  0.98153614E-01
  0.20394304E+02 -0.44583279E+00 -0.46640640E+00 -0.50755364E+00 -0.22158638E+00 -0.21940580E+00 -0.78612208E-01  0.50123472E-01  0.97665086E-01
  0.20615980E+02 -0.49969795E+00 -0.51958305E+00 -0.55935323E+00 -0.23988312E+00 -0.23367125E+00 -0.88110089E-01  0.49768701E-01  0.96839070E-01
  0.20837658E+02 -0.55790162E+00 -0.57663649E+00 -0.61410630E+00 -0.25737169E+00 -0.24699455E+00 -0.98373055E-01  0.49187120E-01  0.95685758E-01
  0.21059336E+02 -0.62014651E+00 -0.63727784E+00 -0.67154044E+00 -0.27355689E+00 -0.25908914E+00 -0.10934842E+00  0.48398606E-01  0.94232574E-01
  0.21281013E+02 -0.68601871E+00 -0.70112145E+00 -0.73132694E+00 -0.28800249E+00 -0.26970083E+00 -0.12096345E+00  0.47436636E-01  0.92520684E-01
  0.21502689E+02 -0.75501251E+00 -0.76770502E+00 -0.79309011E+00 -0.30036274E+00 -0.27861744E+00 -0.13312900E+00  0.46342224E-01  0.90600215E-01
  0.21724367E+02 -0.82656074E+00 -0.83651310E+00 -0.85641778E+00 -0.31039751E+00 -0.28567517E+00 -0.14574480E+00  0.45157753E-01  0.88525027E-01
  0.21946045E+02 -0.90006375E+00 -0.90700018E+00 -0.92087311E+00 -0.31797186E+00 -0.29076204E+00 -0.15870547E+00  0.43922186E-01  0.86347930E-01
  0.22167721E+02 -0.97491419E+00 -0.97861129E+00 -0.98600554E+00 -0.32304236E+00 -0.29381663E+00 -0.17190349E+00  0.42668238E-01  0.84117062E-01
  0.22389399E+02 -0.10505162E+01 -0.10507979E+01 -0.10513613E+01 -0.32563838E+00 -0.29482415E+00 -0.18523419E+00  0.41421413E-01  0.81873633E-01
  0.22611076E+02 -0.11262982E+01 -0.11230296E+01 -0.11164923E+01 -0.32584134E+00 -0.29380965E+00 -0.19859672E+00  0.40200293E-01  0.79650976E-01
  0.22832752E+02 -0.12017205E+01 -0.11948012E+01 -0.11809626E+01 -0.32376644E+00 -0.29082951E+00 -0.21189570E+00  0.39017532E-01  0.77474616E-01
  0.23054430E+02 -0.12762797E+01 -0.12656379E+01 -0.12443541E+01 -0.31954852E+00 -0.28596327E+00 -0.22504246E+00  0.37881069E-01  0.75363025E-01
  0.23276108E+02 -0.13495090E+01 -0.13350960E+01 -0.13062699E+01 -0.31333026E+00 -0.27930573E+00 -0.23795462E+00  0.36795314E-01  0.73328719E-01
  0.23497786E+02 -0.14209785E+01 -0.14027642E+01 -0.13663356E+01 -0.30525559E+00 -0.27096039E+00 -0.25055671E+00  0.35762139E-01  0.71379460E-01
  0.23719461E+02 -0.14902921E+01 -0.14682617E+01 -0.14242010E+01 -0.29546374E+00 -0.26103446E+00 -0.26277852E+00  0.34781683E-01  0.69519326E-01
  0.23941139E+02 -0.15570863E+01 -0.15312374E+01 -0.14795394E+01 -0.28408724E+00 -0.24963504E+00 -0.27455616E+00  0.33852953E-01  0.67749701E-01
  0.24162817E+02 -0.16210275E+01 -0.15913674E+01 -0.15320473E+01 -0.27125016E+00 -0.23686628E+00 -0.28583074E+00  0.32974232E-01  0.66070043E-01
  0.24384493E+02 -0.16818085E+01 -0.16483533E+01 -0.15814432E+01 -0.25706747E+00 -0.22282797E+00 -0.29654801E+00  0.32143388E-01  0.64478502E-01
  0.24606171E+02 -0.17391474E+01 -0.17019205E+01 -0.16274666E+01 -0.24164504E+00 -0.20761441E+00 -0.30665851E+00  0.31358086E-01  0.62972374E-01
  0.24827848E+02 -0.17927850E+01 -0.17518156E+01 -0.16698766E+01 -0.22507969E+00 -0.19131404E+00 -0.31611621E+00  0.30615926E-01  0.61548468E-01
  0.25049524E+02 -0.18424821E+01 -0.17978048E+01 -0.17084504E+01 -0.20746039E+00 -0.17400920E+00 -0.32487917E+00  0.29914526E-01  0.60203318E-01
  0.25271202E+02 -0.18880177E+01 -0.18396726E+01 -0.17429825E+01 -0.18886825E+00 -0.15577625E+00 -0.33290827E+00  0.29251577E-01  0.58933385E-01
  0.25492880E+02 -0.19291883E+01 -0.18772197E+01 -0.17732826E+01 -0.16937736E+00 -0.13668601E+00 -0.34016776E+00  0.28624890E-01  0.57735160E-01
  0.25714558E+02 -0.19658052E+01 -0.19102619E+01 -0.17991754E+01 -0.14905532E+00 -0.11680388E+00 -0.34662437E+00  0.28032403E-01  0.56605257E-01
  0.25936234E+02 -0.19976935E+01 -0.19386286E+01 -0.18204986E+01 -0.12796414E+00 -0.96190318E-01 -0.35224712E+00  0.27472196E-01  0.55540461E-01
  0.26157911E+02 -0.20246916E+01 -0.19621619E+01 -0.18371025E+01 -0.10616055E+00 -0.74901260E-01 -0.35700762E+00  0.26942490E-01  0.54537777E-01
  0.26379589E+02 -0.20466490E+01 -0.19807155E+01 -0.18488488E+01 -0.83696626E-01 -0.52988507E-01 -0.36087930E+00  0.26441643E-01  0.53594436E-01
  0.26601265E+02 -0.20634253E+01 -0.19941536E+01 -0.18556100E+01 -0.60620099E-01 -0.30500215E-01 -0.36383748E+00  0.25968157E-01  0.52707925E-01
  0.26822943E+02 -0.20748911E+01 -0.20023501E+01 -0.18572685E+01 -0.36975052E-01 -0.74811354E-02 -0.36585915E+00  0.25520660E-01  0.51875975E-01
  0.27044621E+02 -0.20809240E+01 -0.20051880E+01 -0.18537157E+01 -0.12802172E-01  0.16026990E-01 -0.36692286E+00  0.25097907E-01  0.51096588E-01
  0.27266296E+02 -0.20814121E+01 -0.20025587E+01 -0.18448519E+01  0.11860821E-01  0.39985083E-01 -0.36700892E+00  0.24698772E-01  0.50368045E-01
  0.27487974E+02 -0.20762491E+01 -0.19943613E+01 -0.18305856E+01  0.36979191E-01  0.64356148E-01 -0.36609864E+00  0.24322251E-01  0.49688894E-01
  0.27709652E+02 -0.20653367E+01 -0.19805020E+01 -0.18108329E+01  0.62520303E-01  0.89105621E-01 -0.36417449E+00  0.23967443E-01  0.49057979E-01
  0.27931330E+02 -0.20485818E+01 -0.19608938E+01 -0.17855173E+01  0.88453956E-01  0.11420009E+00 -0.36122000E+00  0.23633566E-01  0.48474442E-01
  0.28153006E+02 -0.20258992E+01 -0.19354559E+01 -0.17545694E+01  0.11475153E+00  0.13960798E+00 -0.35722053E+00  0.23319934E-01  0.47937747E-01
  0.28374683E+02 -0.19972074E+01 -0.19041138E+01 -0.17179265E+01  0.14138639E+00  0.16529864E+00 -0.35216141E+00  0.23025973E-01  0.47447715E-01
  0.28596361E+02 -0.19624311E+01 -0.18667982E+01 -0.16755325E+01  0.16833331E+00  0.19124216E+00 -0.34602940E+00  0.22751214E-01  0.47004554E-01
  0.28818037E+02 -0.19214987E+01 -0.18234451E+01 -0.16273378E+01  0.19556829E+00  0.21740912E+00 -0.33881187E+00  0.22495301E-01  0.46608917E-01
  0.29039715E+02 -0.18743441E+01 -0.17739959E+01 -0.15732995E+01  0.22306843E+00  0.24377027E+00 -0.33049738E+00  0.22257993E-01  0.46261974E-01
  0.29261393E+02 -0.18209045E+01 -0.17183967E+01 -0.15133810E+01  0.25081182E+00  0.27029610E+00 -0.32107437E+00  0.22039171E-01  0.45965519E-01
  0.29483070E+02 -0.17611208E+01 -0.16565981E+01 -0.14475526E+01  0.27877712E+00  0.29695612E+00 -0.31053293E+00  0.21838853E-01  0.45722093E-01
  0.29704746E+02 -0.16949378E+01 -0.15885557E+01 -0.13757914E+01  0.30694363E+00  0.32371897E+00 -0.29886305E+00  0.21657206E-01  0.45535196E-01
  0.29926424E+02 -0.16223028E+01 -0.15142293E+01 -0.12980824E+01  0.33529103E+00  0.35055068E+00 -0.28605556E+00  0.21494577E-01  0.45409534E-01
  0.30148102E+02 -0.15431659E+01 -0.14335833E+01 -0.12144181E+01  0.36379915E+00  0.37741482E+00 -0.27210164E+00  0.21351514E-01  0.45351449E-01
  0.30369778E+02 -0.14574797E+01 -0.13465866E+01 -0.11248004E+01  0.39244747E+00  0.40427092E+00 -0.25699294E+00  0.21228820E-01  0.45369480E-01
  0.30591455E+02 -0.13651983E+01 -0.12532127E+01 -0.10292416E+01  0.42121542E+00  0.43107229E+00 -0.24072111E+00  0.21127606E-01  0.45475263E-01
  0.30813133E+02 -0.12662771E+01 -0.11534399E+01 -0.92776561E+00  0.45008126E+00  0.45776445E+00 -0.22327864E+00  0.21049378E-01  0.45684967E-01
  0.31034809E+02 -0.11606714E+01 -0.10472515E+01 -0.82041162E+00  0.47902247E+00  0.48428077E+00 -0.20465755E+00  0.20996174E-01  0.46021618E-01
  0.31256487E+02 -0.10483357E+01 -0.93463618E+00 -0.70723718E+00  0.50801462E+00  0.51053715E+00 -0.18484974E+00  0.20970745E-01  0.46519183E-01
  0.31478165E+02 -0.92922080E+00 -0.81558871E+00 -0.58832455E+00  0.53703082E+00  0.53642261E+00 -0.16384649E+00  0.20976871E-01  0.47230043E-01
  0.31699842E+02 -0.80327052E+00 -0.69011045E+00 -0.46379027E+00  0.56604058E+00  0.56178206E+00 -0.14163816E+00  0.21019859E-01  0.48239630E-01
  0.31921518E+02 -0.67041492E+00 -0.55821067E+00 -0.33380225E+00  0.59500825E+00  0.58638418E+00 -0.11821210E+00  0.21107459E-01  0.49697407E-01
  0.32143196E+02 -0.53055674E+00 -0.41990843E+00 -0.19861181E+00  0.62389016E+00  0.60985267E+00 -0.93551278E-01  0.21251619E-01  0.51887691E-01
  0.32364872E+02 -0.38354200E+00 -0.27523524E+00 -0.58621705E-01  0.65262997E+00  0.63150430E+00 -0.67628741E-01  0.21472322E-01  0.55404726E-01
  0.32586552E+02 -0.22908446E+00 -0.12423983E+00  0.85449427E-01  0.68114984E+00  0.64991403E+00 -0.40393710E-01  0.21807177E-01  0.61602559E-01
  0.32808228E+02 -0.66551290E-01  0.33002064E-01  0.23210877E+00  0.70932817E+00  0.66158962E+00 -0.11734605E-01  0.22339616E-01  0.73716670E-01
  0.33029903E+02  0.10577179E+00  0.19636489E+00  0.37755111E+00  0.73694015E+00  0.65609962E+00  0.18650532E-01  0.23303097E-01  0.99805743E-01
  0.33251583E+02  0.29363632E+00  0.36559927E+00  0.50952518E+00  0.76342696E+00  0.59534359E+00  0.51776052E-01  0.25598610E-01  0.15753837E+00
  0.33473259E+02  0.50895190E+00  0.54001153E+00  0.60213083E+00  0.78678459E+00  0.41775009E+00  0.89741945E-01  0.32662049E-01  0.22964278E+00
  0.33694935E+02  0.74798131E+00  0.71675968E+00  0.65431643E+00  0.79732233E+00  0.23541257E+00  0.13188940E+00  0.56329615E-01  0.25961298E+00
  0.33916615E+02  0.10664096E+01  0.94225758E+00  0.69395363E+00  0.10172354E+01  0.17880586E+00  0.18803680E+00 -0.26292768E+00  0.26583555E+00
