    0.166667E+00    0.270890E+02
    0.333333E+00    0.270890E+02
    0.500000E+00    0.270889E+02
    0.666667E+00    0.270888E+02
    0.833333E+00    0.270887E+02
    0.100000E+01    0.270886E+02
    0.116667E+01    0.270885E+02
    0.133333E+01    0.270884E+02
    0.150000E+01    0.270883E+02
    0.166667E+01    0.270881E+02
    0.183333E+01    0.270879E+02
    0.200000E+01    0.270877E+02
    0.216667E+01    0.270875E+02
    0.233333E+01    0.270873E+02
    0.250000E+01    0.270870E+02
    0.266667E+01    0.270867E+02
    0.283333E+01    0.270864E+02
    0.300000E+01    0.270860E+02
    0.316667E+01    0.270856E+02
    0.333333E+01    0.270851E+02
    0.350000E+01    0.270846E+02
    0.366667E+01    0.270840E+02
    0.383333E+01    0.270834E+02
    0.400000E+01    0.270826E+02
    0.416667E+01    0.270818E+02
    0.433333E+01    0.270809E+02
    0.450000E+01    0.270799E+02
    0.466667E+01    0.270788E+02
    0.483333E+01    0.270775E+02
    0.500000E+01    0.270761E+02
    0.516667E+01    0.270746E+02
    0.533333E+01    0.270728E+02
    0.550000E+01    0.270709E+02
    0.566667E+01    0.270688E+02
    0.583333E+01    0.270664E+02
    0.600000E+01    0.270638E+02
    0.616667E+01    0.270609E+02
    0.633333E+01    0.270577E+02
    0.650000E+01    0.270541E+02
    0.666667E+01    0.270502E+02
    0.683333E+01    0.270458E+02
    0.700000E+01    0.270411E+02
    0.716667E+01    0.270358E+02
    0.733333E+01    0.270301E+02
    0.750000E+01    0.270238E+02
    0.766667E+01    0.270168E+02
    0.783333E+01    0.270093E+02
    0.800000E+01    0.270011E+02
    0.816667E+01    0.269922E+02
    0.833333E+01    0.269825E+02
    0.850000E+01    0.269721E+02
    0.866667E+01    0.269609E+02
    0.883333E+01    0.269488E+02
    0.900000E+01    0.269359E+02
    0.916667E+01    0.269221E+02
    0.933333E+01    0.269075E+02
    0.950000E+01    0.268919E+02
    0.966667E+01    0.268755E+02
    0.983333E+01    0.268582E+02
    0.100000E+02    0.268402E+02
    0.101667E+02    0.268213E+02
    0.103333E+02    0.268016E+02
    0.105000E+02    0.267813E+02
    0.106667E+02    0.267603E+02
    0.108333E+02    0.267387E+02
    0.110000E+02    0.267166E+02
    0.111667E+02    0.266941E+02
    0.113333E+02    0.266713E+02
    0.115000E+02    0.266482E+02
    0.116667E+02    0.266249E+02
    0.118333E+02    0.266016E+02
    0.120000E+02    0.265784E+02
    0.121667E+02    0.265552E+02
    0.123333E+02    0.265323E+02
    0.125000E+02    0.265097E+02
    0.126667E+02    0.264875E+02
    0.128333E+02    0.264658E+02
    0.130000E+02    0.264446E+02
    0.131667E+02    0.264241E+02
    0.133333E+02    0.264042E+02
    0.135000E+02    0.263851E+02
    0.136667E+02    0.263668E+02
    0.138333E+02    0.263493E+02
    0.140000E+02    0.263326E+02
    0.141667E+02    0.263168E+02
    0.143333E+02    0.263019E+02
    0.145000E+02    0.262879E+02
    0.146667E+02    0.262747E+02
    0.148333E+02    0.262624E+02
    0.150000E+02    0.262510E+02
    0.151667E+02    0.262403E+02
    0.153333E+02    0.262305E+02
    0.155000E+02    0.262213E+02
    0.156667E+02    0.262129E+02
    0.158333E+02    0.262052E+02
    0.160000E+02    0.261981E+02
    0.161667E+02    0.261917E+02
    0.163333E+02    0.261858E+02
    0.165000E+02    0.261804E+02
    0.166667E+02    0.261755E+02
    0.168333E+02    0.261710E+02
    0.170000E+02    0.261670E+02
    0.171667E+02    0.261633E+02
    0.173333E+02    0.261600E+02
    0.175000E+02    0.261570E+02
    0.176667E+02    0.261543E+02
    0.178333E+02    0.261519E+02
    0.180000E+02    0.261497E+02
    0.181667E+02    0.261477E+02
    0.183333E+02    0.261459E+02
    0.185000E+02    0.261443E+02
    0.186667E+02    0.261429E+02
    0.188333E+02    0.261416E+02
    0.190000E+02    0.261404E+02
    0.191667E+02    0.261394E+02
    0.193333E+02    0.261384E+02
    0.195000E+02    0.261376E+02
    0.196667E+02    0.261368E+02
    0.198333E+02    0.261362E+02
    0.200000E+02    0.261356E+02
    0.201667E+02    0.261350E+02
    0.203333E+02    0.261345E+02
    0.205000E+02    0.261341E+02
    0.206667E+02    0.261337E+02
    0.208333E+02    0.261334E+02
    0.210000E+02    0.261331E+02
    0.211667E+02    0.261328E+02
    0.213333E+02    0.261325E+02
    0.215000E+02    0.261323E+02
    0.216667E+02    0.261321E+02
    0.218333E+02    0.261319E+02
    0.220000E+02    0.261318E+02
    0.221667E+02    0.261316E+02
    0.223333E+02    0.261315E+02
    0.225000E+02    0.261314E+02
    0.226667E+02    0.261313E+02
    0.228333E+02    0.261313E+02
    0.230000E+02    0.261313E+02
    0.231667E+02    0.261313E+02
    0.233333E+02    0.261313E+02
    0.235000E+02    0.261313E+02
    0.236667E+02    0.261313E+02
    0.238333E+02    0.261313E+02
    0.240000E+02    0.261313E+02
    0.241667E+02    0.261313E+02
    0.243333E+02    0.261313E+02
    0.245000E+02    0.261313E+02
    0.246667E+02    0.261313E+02
    0.248333E+02    0.261313E+02
    0.250000E+02    0.261313E+02
    0.251667E+02    0.261313E+02
    0.253333E+02    0.261313E+02
    0.255000E+02    0.261313E+02
    0.256667E+02    0.261313E+02
    0.258333E+02    0.261313E+02
    0.260000E+02    0.261313E+02
    0.261667E+02    0.261313E+02
    0.263333E+02    0.261313E+02
    0.265000E+02    0.261313E+02
    0.266667E+02    0.261313E+02
    0.268333E+02    0.261313E+02
    0.270000E+02    0.261313E+02
    0.271667E+02    0.261313E+02
    0.273333E+02    0.261313E+02
    0.275000E+02    0.261313E+02
    0.276667E+02    0.261313E+02
    0.278333E+02    0.261313E+02
    0.280000E+02    0.261313E+02
    0.281667E+02    0.261313E+02
    0.283333E+02    0.261313E+02
    0.285000E+02    0.261313E+02
    0.286667E+02    0.261313E+02
    0.288333E+02    0.261313E+02
    0.290000E+02    0.261313E+02
    0.291667E+02    0.261313E+02
    0.293333E+02    0.261313E+02
    0.295000E+02    0.261313E+02
    0.296667E+02    0.261313E+02
    0.298333E+02    0.261313E+02
    0.300000E+02    0.261313E+02
