  0.23076923E+00 -0.21766288E-07 -0.40254378E-06 -0.93604932E-07 -0.27595672E-06
  0.46153846E+00 -0.61070736E-07 -0.11294367E-05 -0.26263191E-06 -0.77426517E-06
  0.69230771E+00 -0.11791343E-06 -0.21806804E-05 -0.50708132E-06 -0.14949266E-05
  0.92307693E+00 -0.18734826E-06 -0.34648019E-05 -0.80568270E-06 -0.23752332E-05
  0.11538461E+01 -0.26712917E-06 -0.49402629E-05 -0.11487768E-05 -0.33867091E-05
  0.13846154E+01 -0.33547380E-06 -0.62042222E-05 -0.14426898E-05 -0.42531938E-05
  0.16153846E+01 -0.38545483E-06 -0.71285667E-05 -0.16576309E-05 -0.48868619E-05
  0.18461539E+01 -0.41820959E-06 -0.77343302E-05 -0.17984913E-05 -0.53021326E-05
  0.20769231E+01 -0.43329933E-06 -0.80133987E-05 -0.18633841E-05 -0.54934426E-05
  0.23076923E+01 -0.43332079E-06 -0.80137952E-05 -0.18634763E-05 -0.54937150E-05
  0.25384614E+01 -0.42191351E-06 -0.78028306E-05 -0.18144199E-05 -0.53490912E-05
  0.27692308E+01 -0.40166955E-06 -0.74284403E-05 -0.17273617E-05 -0.50924350E-05
  0.30000000E+01 -0.37755234E-06 -0.69824187E-05 -0.16236467E-05 -0.47866729E-05
  0.32307692E+01 -0.35436281E-06 -0.65535537E-05 -0.15239211E-05 -0.44926719E-05
  0.34615386E+01 -0.33453813E-06 -0.61869177E-05 -0.14386660E-05 -0.42413312E-05
  0.36923077E+01 -0.31836876E-06 -0.58878832E-05 -0.13691304E-05 -0.40363334E-05
  0.39230769E+01 -0.30243274E-06 -0.55931637E-05 -0.13005982E-05 -0.38342937E-05
  0.41538463E+01 -0.28406623E-06 -0.52534951E-05 -0.12216140E-05 -0.36014401E-05
  0.43846154E+01 -0.26137471E-06 -0.48338402E-05 -0.11240301E-05 -0.33137530E-05
  0.46153846E+01 -0.23202000E-06 -0.42909569E-05 -0.99779152E-06 -0.29415889E-05
  0.48461537E+01 -0.21983918E-06 -0.40656860E-05 -0.94540837E-06 -0.27871586E-05
  0.50769229E+01 -0.22359634E-06 -0.41351705E-05 -0.96156589E-06 -0.28347924E-05
  0.53076925E+01 -0.24353082E-06 -0.45038369E-05 -0.10472933E-05 -0.30875251E-05
  0.55384617E+01 -0.26133091E-06 -0.48330303E-05 -0.11238417E-05 -0.33131978E-05
  0.57692308E+01 -0.28006156E-06 -0.51794332E-05 -0.12043920E-05 -0.35506680E-05
  0.60000000E+01 -0.30100938E-06 -0.55668402E-05 -0.12944771E-05 -0.38162480E-05
  0.62307692E+01 -0.32487179E-06 -0.60081497E-05 -0.13970964E-05 -0.41187800E-05
  0.64615383E+01 -0.34779805E-06 -0.64321457E-05 -0.14956897E-05 -0.44094427E-05
  0.66923079E+01 -0.39333628E-06 -0.72743255E-05 -0.16915247E-05 -0.49867845E-05
  0.69230771E+01 -0.43166108E-06 -0.79831007E-05 -0.18563388E-05 -0.54726725E-05
  0.71538463E+01 -0.45910019E-06 -0.84905578E-05 -0.19743395E-05 -0.58205505E-05
  0.73846154E+01 -0.49826440E-06 -0.92148566E-05 -0.21427634E-05 -0.63170810E-05
  0.76153846E+01 -0.51936649E-06 -0.96051172E-05 -0.22335121E-05 -0.65846170E-05
  0.78461537E+01 -0.54538322E-06 -0.10086268E-04 -0.23453956E-05 -0.69144612E-05
  0.80769234E+01 -0.57646071E-06 -0.10661012E-04 -0.24790431E-05 -0.73084670E-05
  0.83076925E+01 -0.61170584E-06 -0.11312833E-04 -0.26306132E-05 -0.77553104E-05
  0.85384617E+01 -0.64922597E-06 -0.12006726E-04 -0.27919668E-05 -0.82309971E-05
  0.87692308E+01 -0.68710261E-06 -0.12707214E-04 -0.29548535E-05 -0.87112039E-05
  0.90000000E+01 -0.72355067E-06 -0.13381281E-04 -0.31115967E-05 -0.91732982E-05
  0.92307692E+01 -0.75749597E-06 -0.14009062E-04 -0.32575770E-05 -0.96036629E-05
  0.94615383E+01 -0.78809791E-06 -0.14575012E-04 -0.33891793E-05 -0.99916397E-05
  0.96923075E+01 -0.81450474E-06 -0.15063377E-04 -0.35027406E-05 -0.10326430E-04
  0.99230766E+01 -0.83653208E-06 -0.15470749E-04 -0.35974681E-05 -0.10605696E-04
  0.10153846E+02 -0.85150975E-06 -0.15747744E-04 -0.36618790E-05 -0.10795586E-04
  0.10384616E+02 -0.86202692E-06 -0.15942249E-04 -0.37071077E-05 -0.10928924E-04
  0.10615385E+02 -0.86900485E-06 -0.16071297E-04 -0.37371158E-05 -0.11017391E-04
  0.10846154E+02 -0.87141018E-06 -0.16115780E-04 -0.37474599E-05 -0.11047887E-04
  0.11076923E+02 -0.86828629E-06 -0.16058008E-04 -0.37340258E-05 -0.11008281E-04
  0.11307693E+02 -0.85784296E-06 -0.15864871E-04 -0.36891147E-05 -0.10875880E-04
  0.11538462E+02 -0.83749671E-06 -0.15488589E-04 -0.36016165E-05 -0.10617926E-04
  0.11769231E+02 -0.80669463E-06 -0.14918937E-04 -0.34691536E-05 -0.10227412E-04
  0.12000000E+02 -0.76912670E-06 -0.14224160E-04 -0.33075944E-05 -0.97511193E-05
  0.12230769E+02 -0.72883495E-06 -0.13479008E-04 -0.31343216E-05 -0.92402934E-05
  0.12461538E+02 -0.69134535E-06 -0.12785678E-04 -0.29730993E-05 -0.87649942E-05
  0.12692307E+02 -0.66566702E-06 -0.12310786E-04 -0.28626707E-05 -0.84394396E-05
  0.12923077E+02 -0.64941389E-06 -0.12010202E-04 -0.27927749E-05 -0.82333800E-05
  0.13153846E+02 -0.64803078E-06 -0.11984623E-04 -0.27868268E-05 -0.82158449E-05
  0.13384616E+02 -0.66408523E-06 -0.12281533E-04 -0.28558684E-05 -0.84193853E-05
  0.13615385E+02 -0.69836392E-06 -0.12915480E-04 -0.30032822E-05 -0.88539764E-05
  0.13846154E+02 -0.75019796E-06 -0.13874093E-04 -0.32261921E-05 -0.95111373E-05
  0.14076923E+02 -0.81655190E-06 -0.15101237E-04 -0.35115443E-05 -0.10352384E-04
  0.14307693E+02 -0.89349493E-06 -0.16524215E-04 -0.38424341E-05 -0.11327881E-04
  0.14538462E+02 -0.97773727E-06 -0.18082184E-04 -0.42047145E-05 -0.12395920E-04
  0.14769231E+02 -0.10639221E-05 -0.19676079E-04 -0.45753486E-05 -0.13488586E-04
  0.15000000E+02 -0.12038868E-05 -0.22264574E-04 -0.51772604E-05 -0.15263082E-04
  0.15230769E+02 -0.13517702E-05 -0.24999516E-04 -0.58132259E-05 -0.17137972E-04
  0.15461538E+02 -0.14900389E-05 -0.27556645E-04 -0.64078445E-05 -0.18890967E-04
  0.15692307E+02 -0.16199269E-05 -0.29958783E-04 -0.69664220E-05 -0.20537709E-04
  0.15923077E+02 -0.17711784E-05 -0.32756012E-04 -0.76168722E-05 -0.22455300E-04
  0.16153847E+02 -0.19040875E-05 -0.35214023E-04 -0.81884418E-05 -0.24140345E-04
  0.16384615E+02 -0.20227274E-05 -0.37408136E-04 -0.86986474E-05 -0.25644482E-04
  0.16615385E+02 -0.21237524E-05 -0.39276485E-04 -0.91331012E-05 -0.26925294E-04
  0.16846153E+02 -0.22618813E-05 -0.41831026E-04 -0.97271177E-05 -0.28676515E-04
  0.17076923E+02 -0.23989526E-05 -0.44366014E-04 -0.10316587E-04 -0.30414329E-04
  0.17307692E+02 -0.25331324E-05 -0.46847523E-04 -0.10893621E-04 -0.32115484E-04
  0.17538462E+02 -0.26608764E-05 -0.49210008E-04 -0.11442978E-04 -0.33735043E-04
  0.17769232E+02 -0.27769174E-05 -0.51356059E-04 -0.11942007E-04 -0.35206231E-04
  0.18000000E+02 -0.28714280E-05 -0.53103930E-04 -0.12348446E-04 -0.36404454E-04
  0.18230770E+02 -0.29371761E-05 -0.54319869E-04 -0.12631192E-04 -0.37238020E-04
  0.18461538E+02 -0.29670150E-05 -0.54871707E-04 -0.12759513E-04 -0.37616323E-04
  0.18692308E+02 -0.29502628E-05 -0.54561893E-04 -0.12687471E-04 -0.37403934E-04
  0.18923077E+02 -0.28877598E-05 -0.53405969E-04 -0.12418680E-04 -0.36611509E-04
  0.19153847E+02 -0.27706187E-05 -0.51239571E-04 -0.11914920E-04 -0.35126377E-04
  0.19384615E+02 -0.25396421E-05 -0.46967911E-04 -0.10921615E-04 -0.32198015E-04
  0.19615385E+02 -0.21970322E-05 -0.40631716E-04 -0.94482375E-05 -0.27854348E-04
  0.19846153E+02 -0.17705145E-05 -0.32743734E-04 -0.76140168E-05 -0.22446884E-04
  0.20076923E+02 -0.12882656E-05 -0.23825067E-04 -0.55401274E-05 -0.16332851E-04
  0.20307692E+02 -0.80929385E-06 -0.14967008E-04 -0.34803313E-05 -0.10260365E-04
  0.20538462E+02 -0.33962044E-06 -0.62809099E-05 -0.14605223E-05 -0.43057657E-05
  0.20769232E+02  0.10097305E-06  0.18673866E-05  0.43423003E-06  0.12801536E-05
  0.21000000E+02  0.49869948E-06  0.92229029E-05  0.21446344E-05  0.63225971E-05
  0.21230770E+02  0.81149636E-06  0.15007740E-04  0.34898032E-05  0.10288289E-04
  0.21461538E+02  0.10094471E-05  0.18668625E-04  0.43410814E-05  0.12797943E-04
  0.21692308E+02  0.10889738E-05  0.20139383E-04  0.46830824E-05  0.13806195E-04
  0.21923077E+02  0.10502406E-05  0.19423054E-04  0.45165120E-05  0.13315129E-04
  0.22153847E+02  0.88937151E-06  0.16447957E-04  0.38247017E-05  0.11275603E-04
  0.22384615E+02  0.62938761E-06  0.11639838E-04  0.27066528E-05  0.79794836E-05
  0.22615385E+02  0.33954899E-06  0.62795884E-05  0.14602150E-05  0.43048599E-05
  0.22846153E+02  0.50388365E-07  0.93187788E-06  0.21669287E-06  0.63883226E-06
  0.23076923E+02 -0.13183019E-06 -0.24380556E-05 -0.56692977E-06 -0.16713656E-05
  0.23307692E+02 -0.18535178E-06 -0.34278792E-05 -0.79709690E-06 -0.23499215E-05
  0.23538462E+02 -0.10337068E-06 -0.19117281E-05 -0.44454092E-06 -0.13105511E-05
  0.23769232E+02  0.57025972E-07  0.10546331E-05  0.24523760E-06  0.72298496E-06
