  0.23076923E+00 -0.21766288E-07 -0.14043854E-07  0.14010143E-08 -0.60856699E-07  0.60710619E-08  0.59604645E-07  0.41001972E-01  0.82003891E-01
  0.46153846E+00 -0.61070736E-07 -0.39810189E-07  0.27108977E-08 -0.11165411E-06  0.56761613E-08  0.59604645E-07  0.41001968E-01  0.82003891E-01
  0.69230771E+00 -0.11791343E-06 -0.77298999E-07  0.39298609E-08 -0.16245151E-06  0.52821734E-08  0.59604645E-07  0.41001961E-01  0.82003891E-01
  0.92307693E+00 -0.18734826E-06 -0.12421195E-06  0.20606807E-08 -0.20328945E-06 -0.80997804E-08  0.59604645E-07  0.41001953E-01  0.82003891E-01
  0.11538461E+01 -0.26712917E-06 -0.17980210E-06 -0.51479727E-08 -0.24089061E-06 -0.31237498E-07  0.00000000E+00  0.41001946E-01  0.82003891E-01
  0.13846154E+01 -0.33547380E-06 -0.23002610E-06 -0.19130699E-07 -0.21763731E-06 -0.60591816E-07  0.00000000E+00  0.41001938E-01  0.82003891E-01
  0.16153846E+01 -0.38545483E-06 -0.27101115E-06 -0.42123801E-07 -0.17760190E-06 -0.99636772E-07  0.00000000E+00  0.41001935E-01  0.82003884E-01
  0.18461539E+01 -0.41820959E-06 -0.30353979E-06 -0.74200202E-07 -0.14095743E-06 -0.13899772E-06  0.00000000E+00  0.41001935E-01  0.82003877E-01
  0.20769231E+01 -0.43329933E-06 -0.32680708E-06 -0.11382261E-06 -0.10082488E-06 -0.17169708E-06  0.00000000E+00  0.41001938E-01  0.82003869E-01
  0.23076923E+01 -0.43332079E-06 -0.34154871E-06 -0.15800455E-06 -0.63880343E-07 -0.19145506E-06  0.00000000E+00  0.41001942E-01  0.82003854E-01
  0.25384614E+01 -0.42191351E-06 -0.34846690E-06 -0.20157361E-06 -0.29978782E-07 -0.18879929E-06  0.00000000E+00  0.41001949E-01  0.82003847E-01
  0.27692308E+01 -0.40166955E-06 -0.34829748E-06 -0.24155332E-06  0.73412698E-09 -0.17324543E-06  0.00000000E+00  0.41001957E-01  0.82003839E-01
  0.30000000E+01 -0.37755234E-06 -0.34333826E-06 -0.27491012E-06  0.21489988E-07 -0.14454612E-06  0.00000000E+00  0.41001964E-01  0.82003832E-01
  0.32307692E+01 -0.35436281E-06 -0.33507320E-06 -0.29649397E-06  0.35815287E-07 -0.93529934E-07  0.00000000E+00  0.41001968E-01  0.82003832E-01
  0.34615386E+01 -0.33453813E-06 -0.32506213E-06 -0.30611014E-06  0.43381323E-07 -0.41670035E-07  0.00000000E+00  0.41001972E-01  0.82003839E-01
  0.36923077E+01 -0.31836876E-06 -0.31329571E-06 -0.30314962E-06  0.50987754E-07  0.12828965E-07  0.00000000E+00  0.41001972E-01  0.82003854E-01
  0.39230769E+01 -0.30243274E-06 -0.29906477E-06 -0.29232879E-06  0.61667428E-07  0.46890218E-07  0.00000000E+00  0.41001972E-01  0.82003877E-01
  0.41538463E+01 -0.28406623E-06 -0.28245478E-06 -0.27923190E-06  0.71976679E-07  0.56753244E-07  0.00000000E+00  0.41001972E-01  0.82003899E-01
  0.43846154E+01 -0.26137471E-06 -0.26352652E-06 -0.26783013E-06  0.82022517E-07  0.49407674E-07  0.00000000E+00  0.41001972E-01  0.82003921E-01
  0.46153846E+01 -0.23202000E-06 -0.24235501E-06 -0.26302504E-06  0.91743210E-07  0.20822077E-07  0.59604645E-07  0.41001976E-01  0.82003929E-01
